click_id,result_id,search_id,user_id,click_date
C001746,R0004109,S003534,U0030,2026-03-19
C001747,R0002447,S002132,U0302,2026-02-09
C001748,R0006847,S005947,U0450,2026-02-05
C001749,R0001999,S001748,U0373,2026-06-16
C001750,R0002650,S002302,U0117,2026-04-20
C001751,R0004424,S003818,U0082,2026-01-04
C001752,R0001966,S001715,U0219,2026-04-29
C001753,R0005349,S004648,U0286,2026-01-26
C001754,R0001807,S001567,U0265,2026-04-22
C001755,R0000276,S000247,U0040,2026-04-05
C001756,R0006233,S005397,U0123,2026-08-15
C001757,R0005053,S004372,U0417,2026-02-23
C001758,R0001605,S001392,U0169,2026-01-08
C001759,R0001506,S001302,U0261,2026-06-04
C001760,R0005143,S004446,U0342,2026-05-28
C001761,R0003426,S002975,U0162,2026-02-23
C001762,R0004227,S003637,U0296,2026-02-05
C001763,R0001723,S001484,U0235,2026-04-23
C001764,R0002979,S002598,U0421,2026-03-21
C001765,R0003699,S003191,U0183,2026-01-15
C001766,R0002634,S002293,U0387,2026-01-23
C001767,R0005098,S004408,U0016,2026-06-25
C001768,R0004526,S003887,U0055,2026-06-18
C001769,R0006257,S005421,U0104,2026-02-12
C001770,R0003791,S003271,U0032,2026-04-10
C001771,R0000356,S000319,U0055,2026-05-30
C001772,R0000399,S000364,U0387,2026-07-26
C001773,R0000719,S000636,U0069,2026-02-20
C001774,R0004642,S003996,U0345,2026-04-14
C001775,R0006828,S005933,U0275,2026-05-23
C001776,R0005261,S004561,U0317,2026-06-25
C001777,R0006740,S005846,U0022,2026-02-15
C001778,R0004078,S003506,U0341,2026-04-13
C001779,R0003109,S002722,U0391,2026-06-11
C001780,R0002675,S002327,U0443,2026-07-03
C001781,R0001821,S001582,U0211,2026-05-21
C001782,R0005489,S004773,U0397,2026-04-03
C001783,R0002883,S002518,U0156,2026-05-25
C001784,R0005461,S004750,U0444,2026-05-18
C001785,R0000806,S000707,U0318,2026-01-16
C001786,R0005467,S004755,U0184,2026-04-06
C001787,R0000777,S000678,U0499,2026-04-16
C001788,R0003226,S002805,U0423,2026-08-06
C001789,R0002573,S002241,U0418,2026-05-13
C001790,R0003882,S003350,U0403,2026-05-11
C001791,R0002416,S002107,U0030,2026-02-11
C001792,R0000673,S000599,U0098,2026-06-01
C001793,R0005990,S005195,U0391,2026-04-06
C001794,R0000938,S000823,U0431,2026-05-06
C001795,R0001352,S001163,U0459,2026-06-17
C001796,R0006328,S005476,U0163,2026-02-11
C001797,R0005495,S004776,U0299,2026-07-06
C001798,R0002497,S002175,U0498,2026-03-30
C001799,R0004102,S003528,U0360,2026-01-02
C001800,R0003885,S003351,U0435,2026-03-27
C001801,R0002201,S001924,U0298,2026-03-29
C001802,R0001997,S001746,U0246,2026-06-12
C001803,R0006275,S005438,U0257,2026-05-16
C001804,R0001108,S000964,U0488,2026-06-27
C001805,R0006605,S005712,U0349,2026-04-06
C001806,R0004459,S003843,U0008,2026-07-16
C001807,R0001314,S001134,U0130,2026-08-09
C001808,R0006391,S005521,U0286,2026-03-05
C001809,R0006676,S005790,U0357,2026-06-18
C001810,R0003482,S003022,U0413,2026-07-19
C001811,R0002143,S001870,U0105,2026-04-21
C001812,R0001002,S000872,U0105,2026-02-14
C001813,R0005520,S004796,U0014,2026-01-12
C001814,R0006893,S005986,U0215,2026-04-26
C001815,R0001021,S000884,U0200,2026-02-15
C001816,R0000704,S000624,U0184,2026-08-11
C001817,R0000483,S000420,U0418,2026-03-06
C001818,R0000119,S000104,U0428,2026-03-03
C001819,R0000652,S000580,U0392,2026-03-16
C001820,R0000545,S000474,U0173,2026-08-05
C001821,R0002482,S002166,U0054,2026-04-22
C001822,R0003355,S002906,U0337,2026-01-16
C001823,R0000251,S000229,U0078,2026-02-03
C001824,R0001638,S001415,U0281,2026-04-21
C001825,R0002706,S002354,U0244,2026-04-02
C001826,R0005954,S005164,U0151,2026-03-12
C001827,R0004052,S003486,U0395,2026-03-10
C001828,R0002219,S001942,U0008,2026-04-22
C001829,R0000847,S000742,U0450,2026-08-04
C001830,R0002642,S002297,U0038,2026-02-10
C001831,R0001190,S001033,U0388,2026-02-11
C001832,R0003481,S003020,U0466,2026-07-07
C001833,R0002837,S002470,U0101,2026-05-26
C001834,R0001403,S001205,U0247,2026-08-09
C001835,R0001236,S001074,U0499,2026-01-31
C001836,R0005066,S004383,U0021,2026-02-13
C001837,R0003279,S002844,U0074,2026-01-17
C001838,R0000941,S000826,U0347,2026-01-31
C001839,R0001441,S001241,U0122,2026-08-28
C001840,R0005503,S004783,U0221,2026-05-28
C001841,R0006025,S005231,U0116,2026-08-08
C001842,R0005533,S004807,U0410,2026-04-21
C001843,R0000599,S000520,U0222,2026-08-19
C001844,R0001815,S001577,U0271,2026-07-12
C001845,R0005492,S004774,U0084,2026-01-03
C001846,R0003533,S003060,U0146,2026-05-04
C001847,R0002016,S001767,U0307,2026-04-10
C001848,R0004476,S003856,U0391,2026-06-12
C001849,R0002138,S001866,U0055,2026-06-02
C001850,R0005504,S004783,U0221,2026-05-28
C001851,R0001575,S001364,U0019,2026-01-31
C001852,R0003702,S003193,U0269,2026-08-08
C001853,R0005722,S004959,U0090,2026-07-30
C001854,R0003776,S003254,U0024,2026-01-01
C001855,R0006590,S005698,U0032,2026-06-17
C001856,R0003957,S003413,U0042,2026-03-29
C001857,R0002403,S002098,U0036,2026-07-20
C001858,R0001656,S001427,U0271,2026-06-08
C001859,R0001493,S001289,U0306,2026-03-19
C001860,R0006811,S005913,U0242,2026-07-05
C001861,R0000609,S000536,U0073,2026-03-28
C001862,R0000851,S000747,U0098,2026-02-27
C001863,R0006557,S005671,U0334,2026-02-03
C001864,R0000166,S000144,U0356,2026-04-22
C001865,R0000864,S000758,U0048,2026-07-25
C001866,R0006368,S005504,U0250,2026-01-12
C001867,R0001861,S001620,U0151,2026-06-08
C001868,R0001104,S000959,U0281,2026-07-23
C001869,R0000352,S000313,U0270,2026-05-10
C001870,R0001778,S001538,U0379,2026-04-09
C001871,R0004416,S003810,U0321,2026-07-11
C001872,R0001594,S001382,U0361,2026-05-23
C001873,R0006737,S005845,U0318,2026-03-23
C001874,R0001011,S000877,U0420,2026-02-15
C001875,R0001136,S000991,U0224,2026-02-02
C001876,R0000373,S000334,U0452,2026-05-30
C001877,R0004254,S003658,U0453,2026-03-30
C001878,R0006516,S005635,U0344,2026-05-29
C001879,R0002423,S002113,U0172,2026-07-20
C001880,R0001983,S001728,U0290,2026-08-10
C001881,R0004879,S004219,U0220,2026-05-20
C001882,R0002657,S002308,U0294,2026-08-28
C001883,R0002223,S001943,U0152,2026-03-15
C001884,R0003583,S003100,U0176,2026-01-29
C001885,R0003796,S003276,U0216,2026-06-09
C001886,R0006841,S005943,U0134,2026-02-07
C001887,R0004324,S003731,U0474,2026-07-28
C001888,R0006667,S005779,U0482,2026-04-20
C001889,R0006464,S005590,U0128,2026-08-14
C001890,R0003326,S002884,U0282,2026-01-23
C001891,R0002510,S002190,U0008,2026-01-12
C001892,R0000270,S000244,U0049,2026-03-05
C001893,R0000594,S000515,U0435,2026-05-26
C001894,R0001336,S001150,U0189,2026-05-23
C001895,R0000876,S000772,U0426,2026-07-18
C001896,R0001930,S001682,U0352,2026-02-27
C001897,R0004320,S003726,U0025,2026-03-04
C001898,R0006298,S005455,U0286,2026-02-06
C001899,R0000976,S000854,U0214,2026-06-07
C001900,R0006133,S005319,U0470,2026-05-20
C001901,R0002365,S002059,U0205,2026-03-26
C001902,R0004658,S004006,U0322,2026-07-21
C001903,R0000479,S000418,U0443,2026-03-08
C001904,R0003144,S002743,U0369,2026-02-15
C001905,R0004869,S004211,U0449,2026-03-08
C001906,R0005720,S004958,U0195,2026-04-13
C001907,R0004281,S003688,U0088,2026-04-30
C001908,R0006029,S005239,U0247,2026-03-11
C001909,R0002499,S002177,U0192,2026-01-15
C001910,R0006806,S005909,U0304,2026-04-04
C001911,R0003004,S002622,U0070,2026-03-06
C001912,R0000631,S000559,U0346,2026-06-05
C001913,R0005611,S004871,U0071,2026-05-11
C001914,R0001560,S001349,U0398,2026-06-03
C001915,R0003456,S002998,U0181,2026-08-19
C001916,R0005516,S004792,U0196,2026-08-14
C001917,R0002599,S002259,U0195,2026-05-13
C001918,R0006684,S005797,U0219,2026-07-27
C001919,R0004387,S003784,U0099,2026-06-01
C001920,R0001504,S001299,U0389,2026-08-23
C001921,R0002614,S002275,U0456,2026-02-27
C001922,R0001329,S001145,U0350,2026-05-08
C001923,R0001256,S001089,U0198,2026-07-30
C001924,R0005536,S004809,U0492,2026-03-09
C001925,R0004970,S004302,U0218,2026-07-27
C001926,R0003578,S003098,U0005,2026-03-12
C001927,R0001367,S001177,U0329,2026-01-17
C001928,R0002808,S002434,U0246,2026-08-01
C001929,R0003716,S003208,U0402,2026-08-19
C001930,R0004826,S004168,U0479,2026-06-18
C001931,R0003447,S002992,U0476,2026-04-25
C001932,R0002077,S001817,U0356,2026-07-04
C001933,R0000308,S000273,U0377,2026-03-06
C001934,R0003730,S003217,U0321,2026-04-08
C001935,R0001870,S001623,U0479,2026-02-06
C001936,R0001359,S001168,U0174,2026-01-06
C001937,R0000108,S000092,U0390,2026-08-09
C001938,R0002252,S001965,U0245,2026-07-19
C001939,R0000684,S000608,U0243,2026-01-02
C001940,R0000967,S000847,U0472,2026-04-14
C001941,R0005265,S004566,U0133,2026-02-10
C001942,R0000513,S000446,U0154,2026-05-08
C001943,R0000219,S000198,U0158,2026-03-09
C001944,R0003767,S003245,U0368,2026-08-13
C001945,R0005478,S004763,U0001,2026-03-28
C001946,R0003222,S002803,U0095,2026-03-02
C001947,R0001010,S000876,U0169,2026-08-01
C001948,R0002591,S002254,U0075,2026-05-05
C001949,R0000476,S000415,U0044,2026-07-30
C001950,R0002442,S002127,U0446,2026-03-30
C001951,R0000677,S000602,U0488,2026-04-20
C001952,R0000196,S000174,U0282,2026-04-01
C001953,R0002128,S001858,U0326,2026-03-03
C001954,R0006407,S005538,U0146,2026-03-16
C001955,R0003879,S003346,U0125,2026-08-15
C001956,R0001828,S001589,U0191,2026-05-11
C001957,R0000156,S000134,U0386,2026-05-27
C001958,R0000680,S000604,U0059,2026-07-31
C001959,R0002389,S002082,U0001,2026-04-06
C001960,R0006450,S005574,U0331,2026-02-07
C001961,R0006260,S005424,U0293,2026-08-19
C001962,R0003546,S003065,U0066,2026-06-07
C001963,R0002636,S002294,U0335,2026-04-09
C001964,R0002232,S001948,U0158,2026-02-19
C001965,R0004986,S004313,U0012,2026-03-06
C001966,R0003756,S003239,U0478,2026-06-09
C001967,R0003068,S002677,U0149,2026-06-28
C001968,R0004540,S003901,U0275,2026-03-08
C001969,R0003373,S002921,U0281,2026-06-17
C001970,R0000526,S000456,U0228,2026-06-06
C001971,R0001398,S001201,U0011,2026-05-26
C001972,R0001751,S001509,U0243,2026-03-01
C001973,R0003806,S003284,U0144,2026-06-26
C001974,R0000419,S000377,U0291,2026-03-10
C001975,R0001192,S001034,U0239,2026-05-04
C001976,R0006028,S005237,U0387,2026-05-15
C001977,R0003629,S003130,U0275,2026-03-16
C001978,R0000391,S000356,U0092,2026-02-13
C001979,R0004439,S003828,U0177,2026-03-10
C001980,R0005842,S005070,U0196,2026-07-07
C001981,R0000552,S000478,U0267,2026-07-19
C001982,R0001573,S001362,U0172,2026-07-19
C001983,R0000989,S000862,U0256,2026-05-03
C001984,R0000363,S000326,U0131,2026-08-01
C001985,R0001642,S001420,U0338,2026-06-19
C001986,R0001384,S001188,U0318,2026-04-01
C001987,R0004718,S004059,U0321,2026-02-19
C001988,R0006199,S005373,U0438,2026-06-28
C001989,R0004915,S004256,U0353,2026-08-16
C001990,R0002724,S002368,U0018,2026-08-21
C001991,R0000089,S000074,U0285,2026-02-11
C001992,R0000230,S000210,U0099,2026-02-05
C001993,R0000646,S000572,U0157,2026-07-18
C001994,R0003676,S003176,U0424,2026-03-26
C001995,R0000554,S000480,U0162,2026-02-10
C001996,R0006070,S005270,U0273,2026-01-01
C001997,R0006831,S005936,U0184,2026-08-06
C001998,R0002467,S002151,U0213,2026-02-09
C001999,R0004867,S004209,U0471,2026-07-01
C002000,R0002847,S002481,U0077,2026-01-17
C002001,R0004292,S003698,U0391,2026-04-06
C002002,R0004765,S004116,U0218,2026-06-17
C002003,R0006757,S005864,U0235,2026-03-02
C002004,R0006176,S005354,U0340,2026-05-11
C002005,R0001535,S001327,U0429,2026-01-12
C002006,R0004790,S004135,U0428,2026-04-14
C002007,R0006857,S005954,U0344,2026-03-30
C002008,R0002180,S001905,U0168,2026-01-01
C002009,R0004197,S003609,U0012,2026-07-05
C002010,R0002896,S002530,U0351,2026-04-16
C002011,R0004480,S003859,U0428,2026-04-17
C002012,R0005152,S004455,U0263,2026-02-14
C002013,R0005728,S004963,U0202,2026-08-27
C002014,R0002187,S001910,U0337,2026-03-05
C002015,R0004940,S004280,U0336,2026-03-05
C002016,R0005415,S004708,U0080,2026-01-17
C002017,R0004663,S004011,U0484,2026-07-09
C002018,R0006897,S005989,U0367,2026-07-21
C002019,R0000608,S000535,U0357,2026-02-17
C002020,R0006336,S005483,U0033,2026-02-27
C002021,R0006607,S005712,U0349,2026-04-06
C002022,R0005882,S005101,U0372,2026-04-11
C002023,R0005955,S005164,U0151,2026-03-12
C002024,R0002256,S001967,U0261,2026-07-21
C002025,R0000397,S000360,U0169,2026-06-16
C002026,R0003510,S003037,U0168,2026-04-07
C002027,R0001946,S001703,U0125,2026-03-22
C002028,R0001369,S001178,U0061,2026-06-15
C002029,R0002144,S001871,U0172,2026-06-17
C002030,R0002445,S002130,U0114,2026-04-18
C002031,R0006402,S005534,U0192,2026-08-13
C002032,R0006244,S005410,U0079,2026-05-18
C002033,R0001140,S000994,U0412,2026-08-17
C002034,R0004903,S004243,U0218,2026-05-05
C002035,R0002129,S001860,U0476,2026-05-18
C002036,R0005999,S005202,U0097,2026-03-18
C002037,R0006629,S005733,U0066,2026-05-31
C002038,R0001721,S001482,U0122,2026-02-07
C002039,R0005812,S005032,U0224,2026-08-07
C002040,R0006471,S005598,U0438,2026-05-30
C002041,R0004776,S004123,U0332,2026-08-27
C002042,R0003828,S003303,U0186,2026-08-27
C002043,R0003951,S003408,U0475,2026-05-18
C002044,R0003773,S003252,U0082,2026-04-07
C002045,R0000205,S000181,U0348,2026-05-01
C002046,R0002535,S002212,U0031,2026-06-28
C002047,R0003976,S003424,U0125,2026-04-22
C002048,R0002577,S002248,U0266,2026-08-02
C002049,R0005353,S004649,U0186,2026-05-18
C002050,R0005303,S004599,U0183,2026-06-01
C002051,R0002341,S002040,U0307,2026-08-27
C002052,R0005794,S005021,U0392,2026-06-22
C002053,R0001665,S001437,U0148,2026-07-30
C002054,R0004633,S003981,U0392,2026-08-21
C002055,R0001939,S001694,U0005,2026-01-19
C002056,R0002703,S002353,U0023,2026-07-15
C002057,R0001865,S001621,U0050,2026-04-22
C002058,R0006484,S005608,U0292,2026-06-03
C002059,R0004223,S003633,U0074,2026-06-07
C002060,R0005553,S004818,U0396,2026-04-07
C002061,R0001570,S001361,U0483,2026-02-17
C002062,R0002773,S002407,U0289,2026-04-11
C002063,R0000858,S000753,U0043,2026-01-07
C002064,R0005946,S005154,U0172,2026-04-04
C002065,R0000947,S000832,U0308,2026-07-16
C002066,R0006453,S005579,U0392,2026-08-01
C002067,R0000886,S000781,U0478,2026-03-31
C002068,R0005141,S004445,U0415,2026-04-22
C002069,R0000024,S000019,U0085,2026-02-15
C002070,R0005601,S004859,U0198,2026-02-16
C002071,R0001298,S001120,U0361,2026-02-10
C002072,R0002819,S002447,U0389,2026-03-12
C002073,R0004634,S003983,U0497,2026-01-28
C002074,R0001719,S001481,U0419,2026-08-25
C002075,R0003006,S002622,U0070,2026-03-06
C002076,R0001611,S001394,U0471,2026-03-05
C002077,R0000257,S000234,U0351,2026-04-12
C002078,R0002297,S002005,U0149,2026-04-29
C002079,R0004851,S004195,U0115,2026-04-29
C002080,R0001736,S001497,U0348,2026-08-26
C002081,R0001263,S001093,U0368,2026-03-01
C002082,R0001890,S001651,U0220,2026-03-21
C002083,R0004727,S004068,U0026,2026-06-21
C002084,R0002434,S002120,U0253,2026-02-20
C002085,R0004734,S004077,U0248,2026-08-18
C002086,R0001713,S001475,U0331,2026-07-01
C002087,R0002700,S002348,U0458,2026-02-10
C002088,R0000386,S000350,U0462,2026-05-26
C002089,R0000842,S000739,U0278,2026-04-19
C002090,R0005895,S005112,U0184,2026-01-16
C002091,R0003376,S002923,U0378,2026-02-19
C002092,R0003154,S002757,U0016,2026-07-04
C002093,R0006860,S005957,U0413,2026-05-30
C002094,R0003179,S002774,U0286,2026-01-21
C002095,R0003133,S002738,U0309,2026-06-02
C002096,R0003244,S002816,U0016,2026-06-29
C002097,R0000073,S000060,U0340,2026-01-03
C002098,R0006493,S005613,U0282,2026-04-25
C002099,R0004202,S003615,U0135,2026-05-05
C002100,R0003310,S002867,U0081,2026-07-16
C002101,R0004049,S003485,U0179,2026-04-03
C002102,R0006612,S005719,U0269,2026-04-16
C002103,R0001814,S001574,U0328,2026-05-21
C002104,R0002985,S002601,U0471,2026-05-13
C002105,R0001668,S001439,U0370,2026-06-05
C002106,R0002572,S002239,U0346,2026-03-26
C002107,R0000035,S000029,U0372,2026-06-03
C002108,R0001264,S001094,U0169,2026-07-23
C002109,R0002454,S002138,U0288,2026-07-08
C002110,R0005491,S004774,U0084,2026-01-03
C002111,R0005546,S004815,U0351,2026-01-18
C002112,R0005743,S004977,U0371,2026-06-05
C002113,R0003937,S003395,U0175,2026-06-26
C002114,R0003161,S002762,U0379,2026-05-16
C002115,R0000277,S000247,U0040,2026-04-05
C002116,R0002584,S002250,U0332,2026-04-08
C002117,R0006087,S005283,U0458,2026-08-22
C002118,R0005172,S004477,U0456,2026-06-18
C002119,R0004801,S004143,U0261,2026-07-02
C002120,R0006095,S005289,U0220,2026-07-04
C002121,R0004007,S003450,U0389,2026-05-13
C002122,R0004174,S003589,U0066,2026-03-04
C002123,R0004982,S004309,U0425,2026-05-27
C002124,R0002230,S001946,U0367,2026-03-08
C002125,R0005188,S004492,U0055,2026-01-25
C002126,R0003371,S002918,U0084,2026-06-16
C002127,R0002432,S002120,U0253,2026-02-20
C002128,R0002937,S002564,U0372,2026-02-01
C002129,R0000776,S000678,U0499,2026-04-16
C002130,R0003576,S003097,U0254,2026-03-12
C002131,R0002869,S002502,U0432,2026-07-31
C002132,R0006015,S005220,U0146,2026-04-22
C002133,R0001545,S001333,U0058,2026-02-20
C002134,R0000368,S000331,U0296,2026-04-01
C002135,R0004465,S003846,U0207,2026-08-28
C002136,R0002082,S001820,U0204,2026-02-03
C002137,R0004025,S003466,U0192,2026-03-05
C002138,R0006833,S005938,U0042,2026-01-11
C002139,R0003727,S003214,U0327,2026-05-06
C002140,R0000641,S000569,U0481,2026-04-18
C002141,R0000614,S000542,U0439,2026-02-25
C002142,R0005672,S004923,U0284,2026-03-03
C002143,R0006476,S005602,U0492,2026-04-13
C002144,R0005971,S005178,U0274,2026-07-10
C002145,R0001634,S001413,U0188,2026-05-29
C002146,R0005920,S005131,U0189,2026-05-25
C002147,R0005422,S004717,U0004,2026-01-07
C002148,R0006496,S005616,U0292,2026-01-15
C002149,R0002893,S002528,U0331,2026-04-22
C002150,R0002466,S002151,U0213,2026-02-09
C002151,R0002145,S001872,U0499,2026-03-17
C002152,R0004651,S004003,U0294,2026-06-06
C002153,R0004128,S003553,U0244,2026-07-23
C002154,R0002553,S002226,U0206,2026-01-19
C002155,R0001325,S001140,U0389,2026-08-09
C002156,R0000234,S000213,U0401,2026-04-15
C002157,R0000183,S000160,U0250,2026-04-14
C002158,R0004541,S003901,U0275,2026-03-08
C002159,R0001466,S001265,U0398,2026-03-07
C002160,R0003614,S003123,U0364,2026-07-08
C002161,R0001972,S001718,U0277,2026-06-08
C002162,R0002452,S002137,U0360,2026-03-09
C002163,R0004447,S003835,U0232,2026-05-24
C002164,R0005693,S004938,U0051,2026-07-28
C002165,R0000973,S000853,U0342,2026-04-26
C002166,R0003030,S002645,U0012,2026-08-27
C002167,R0005320,S004619,U0201,2026-04-26
C002168,R0001243,S001079,U0475,2026-03-22
C002169,R0002745,S002386,U0324,2026-07-11
C002170,R0006782,S005886,U0113,2026-06-29
C002171,R0006172,S005351,U0046,2026-07-06
C002172,R0000985,S000859,U0312,2026-04-12
C002173,R0000055,S000043,U0469,2026-03-31
C002174,R0006299,S005455,U0286,2026-02-06
C002175,R0001181,S001027,U0056,2026-03-19
C002176,R0004680,S004033,U0277,2026-05-08
C002177,R0006019,S005226,U0026,2026-08-28
C002178,R0000990,S000863,U0463,2026-06-29
C002179,R0006652,S005760,U0068,2026-06-28
C002180,R0006442,S005566,U0112,2026-05-16
C002181,R0000849,S000743,U0474,2026-04-10
C002182,R0006235,S005399,U0228,2026-07-03
C002183,R0006789,S005891,U0327,2026-03-09
C002184,R0000491,S000426,U0086,2026-07-11
C002185,R0002328,S002031,U0266,2026-07-03
C002186,R0001511,S001305,U0203,2026-06-30
C002187,R0005659,S004916,U0419,2026-08-12
C002188,R0006544,S005662,U0131,2026-01-30
C002189,R0005791,S005020,U0285,2026-04-12
C002190,R0004572,S003926,U0045,2026-06-24
C002191,R0004335,S003742,U0307,2026-04-03
C002192,R0003050,S002665,U0112,2026-05-22
C002193,R0005027,S004356,U0240,2026-01-08
C002194,R0006022,S005229,U0040,2026-03-29
C002195,R0000228,S000209,U0053,2026-07-05
C002196,R0003009,S002628,U0246,2026-07-17
C002197,R0006648,S005756,U0069,2026-08-01
C002198,R0004779,S004126,U0152,2026-03-13
C002199,R0005400,S004694,U0413,2026-01-19
C002200,R0002769,S002406,U0010,2026-07-27
C002201,R0002208,S001930,U0381,2026-08-24
C002202,R0001440,S001239,U0452,2026-04-22
C002203,R0006682,S005796,U0498,2026-05-24
C002204,R0006146,S005328,U0201,2026-04-11
C002205,R0001589,S001376,U0435,2026-03-18
C002206,R0005413,S004704,U0007,2026-05-06
C002207,R0005624,S004882,U0155,2026-05-10
C002208,R0006867,S005960,U0076,2026-03-14
C002209,R0003365,S002914,U0474,2026-06-11
C002210,R0006312,S005465,U0409,2026-07-24
C002211,R0006501,S005621,U0405,2026-04-14
C002212,R0003039,S002656,U0369,2026-02-08
C002213,R0001115,S000974,U0429,2026-07-19
C002214,R0002079,S001819,U0367,2026-07-14
C002215,R0006596,S005702,U0447,2026-08-14
C002216,R0006432,S005559,U0231,2026-03-26
C002217,R0006157,S005338,U0134,2026-02-11
C002218,R0002338,S002039,U0195,2026-06-13
C002219,R0001452,S001254,U0275,2026-02-06
C002220,R0005198,S004498,U0197,2026-02-08
C002221,R0003551,S003071,U0363,2026-05-21
C002222,R0002195,S001919,U0183,2026-02-10
C002223,R0006838,S005941,U0151,2026-06-27
C002224,R0003581,S003099,U0372,2026-04-24
C002225,R0001935,S001687,U0383,2026-07-10
C002226,R0000816,S000715,U0430,2026-08-25
C002227,R0004051,S003486,U0395,2026-03-10
C002228,R0006891,S005985,U0328,2026-06-14
C002229,R0006559,S005673,U0020,2026-08-12
C002230,R0002093,S001831,U0449,2026-07-13
C002231,R0002629,S002286,U0247,2026-03-26
C002232,R0004653,S004003,U0294,2026-06-06
C002233,R0002277,S001986,U0473,2026-03-31
C002234,R0002624,S002280,U0415,2026-01-02
C002235,R0000135,S000116,U0468,2026-07-22
C002236,R0005880,S005100,U0199,2026-08-24
C002237,R0004331,S003739,U0142,2026-08-03
C002238,R0004552,S003912,U0185,2026-06-12
C002239,R0003409,S002958,U0087,2026-03-16
C002240,R0006850,S005948,U0030,2026-06-09
C002241,R0001037,S000901,U0123,2026-02-16
C002242,R0006904,S005993,U0076,2026-06-30
C002243,R0006422,S005551,U0343,2026-03-31
C002244,R0000223,S000202,U0267,2026-04-22
C002245,R0006403,S005535,U0293,2026-08-01
C002246,R0005765,S004992,U0433,2026-03-06
C002247,R0006209,S005379,U0220,2026-08-28
C002248,R0002217,S001940,U0246,2026-05-22
C002249,R0002005,S001752,U0019,2026-02-18
C002250,R0000155,S000134,U0386,2026-05-27
C002251,R0003146,S002744,U0069,2026-06-02
C002252,R0001448,S001249,U0059,2026-08-18
C002253,R0005669,S004922,U0059,2026-05-20
C002254,R0003894,S003357,U0485,2026-01-01
C002255,R0004444,S003832,U0160,2026-08-07
C002256,R0003339,S002892,U0270,2026-07-12
C002257,R0006377,S005509,U0451,2026-03-11
C002258,R0003350,S002899,U0145,2026-08-13
C002259,R0005454,S004745,U0500,2026-01-29
C002260,R0006616,S005721,U0201,2026-02-12
C002261,R0000671,S000598,U0256,2026-06-29
C002262,R0003650,S003148,U0424,2026-05-24
C002263,R0006855,S005953,U0168,2026-01-06
C002264,R0000376,S000338,U0120,2026-06-22
C002265,R0002216,S001939,U0487,2026-01-01
C002266,R0001481,S001279,U0122,2026-02-28
C002267,R0005557,S004820,U0089,2026-08-22
C002268,R0000549,S000476,U0153,2026-06-04
C002269,R0005821,S005038,U0052,2026-04-16
C002270,R0004053,S003487,U0145,2026-07-21
C002271,R0003549,S003071,U0363,2026-05-21
C002272,R0000300,S000270,U0346,2026-05-12
C002273,R0006785,S005888,U0166,2026-03-09
C002274,R0006047,S005251,U0287,2026-04-13
C002275,R0006382,S005513,U0176,2026-02-06
C002276,R0002221,S001943,U0152,2026-03-15
C002277,R0003916,S003375,U0048,2026-07-18
C002278,R0000835,S000733,U0500,2026-01-28
C002279,R0001396,S001200,U0240,2026-07-11
C002280,R0003080,S002687,U0299,2026-03-13
C002281,R0002109,S001842,U0426,2026-08-25
C002282,R0003831,S003305,U0172,2026-06-06
C002283,R0003470,S003011,U0447,2026-05-26
C002284,R0000098,S000080,U0493,2026-02-07
C002285,R0002446,S002130,U0114,2026-04-18
C002286,R0000409,S000370,U0157,2026-06-09
C002287,R0000246,S000224,U0286,2026-04-03
C002288,R0006468,S005595,U0488,2026-01-02
C002289,R0001463,S001264,U0016,2026-06-16
C002290,R0000615,S000543,U0111,2026-08-17
C002291,R0002024,S001770,U0110,2026-08-26
C002292,R0006762,S005868,U0448,2026-04-05
C002293,R0004672,S004021,U0006,2026-02-02
C002294,R0002182,S001906,U0102,2026-06-10
C002295,R0004997,S004325,U0119,2026-05-13
C002296,R0004058,S003492,U0325,2026-08-01
C002297,R0000662,S000593,U0357,2026-02-09
C002298,R0003703,S003194,U0165,2026-06-17
C002299,R0003094,S002710,U0441,2026-06-03
C002300,R0000702,S000620,U0055,2026-03-08
C002301,R0003061,S002673,U0340,2026-06-04
C002302,R0003162,S002762,U0379,2026-05-16
C002303,R0002707,S002354,U0244,2026-04-02
C002304,R0002511,S002191,U0223,2026-08-04
C002305,R0006295,S005454,U0113,2026-03-23
C002306,R0006196,S005367,U0320,2026-04-20
C002307,R0002608,S002270,U0260,2026-08-04
C002308,R0006895,S005987,U0352,2026-06-16
C002309,R0003637,S003137,U0367,2026-03-07
C002310,R0002995,S002612,U0232,2026-03-19
C002311,R0002942,S002566,U0143,2026-04-02
C002312,R0004107,S003533,U0434,2026-05-25
C002313,R0005434,S004729,U0278,2026-03-20
C002314,R0006736,S005843,U0206,2026-06-26
C002315,R0005594,S004851,U0294,2026-03-08
C002316,R0004449,S003836,U0021,2026-04-10
C002317,R0005807,S005029,U0221,2026-02-04
C002318,R0002728,S002371,U0411,2026-04-28
C002319,R0001699,S001464,U0106,2026-03-10
C002320,R0000331,S000292,U0134,2026-01-06
C002321,R0001382,S001185,U0106,2026-08-09
C002322,R0004725,S004066,U0278,2026-02-28
C002323,R0000613,S000541,U0259,2026-05-10
C002324,R0003307,S002866,U0223,2026-02-12
C002325,R0000435,S000389,U0341,2026-05-24
C002326,R0002010,S001762,U0142,2026-08-15
C002327,R0004375,S003776,U0006,2026-01-20
