search_id,user_id,origin,destination,search_date,travel_date,cabin,device
S004491,U0414,Delhi,Dubai,2026-07-23,2027-01-01,Economy,Mobile
S004492,U0055,Delhi,Singapore,2026-01-25,2026-06-09,Economy,Desktop
S004493,U0066,Delhi,Tokyo,2026-04-09,2026-06-07,Economy,Mobile
S004494,U0227,Hyderabad,Dubai,2026-03-06,2026-05-24,Economy,Desktop
S004495,U0026,Hyderabad,Dubai,2026-05-13,2026-09-09,Business,Desktop
S004496,U0441,Delhi,Tokyo,2026-07-12,2026-07-31,Economy,Mobile
S004497,U0253,Delhi,Singapore,2026-01-08,2026-03-02,First,Mobile
S004498,U0197,Bengaluru,London,2026-02-08,2026-07-24,Economy,Desktop
S004499,U0130,Delhi,Singapore,2026-04-21,2026-05-25,Economy,Mobile
S004500,U0243,Mumbai,New York,2026-02-12,2026-04-12,Business,Mobile
S004501,U0312,Mumbai,Dubai,2026-03-23,2026-04-29,Business,Mobile
S004502,U0212,Mumbai,New York,2026-08-26,2026-09-09,Business,Desktop
S004503,U0190,Mumbai,Singapore,2026-05-03,2026-07-20,First,Mobile
S004504,U0290,Delhi,London,2026-07-20,2026-11-27,Economy,Desktop
S004505,U0226,Mumbai,Paris,2026-05-13,2026-08-25,Business,Mobile
S004506,U0246,Delhi,London,2026-01-04,2026-04-07,Economy,Mobile
S004507,U0056,Mumbai,Dubai,2026-04-18,2026-07-07,Business,Desktop
S004508,U0055,Delhi,London,2026-04-03,2026-07-19,Economy,Mobile
S004509,U0276,Mumbai,London,2026-05-09,2026-06-09,Economy,Mobile
S004510,U0306,Delhi,London,2026-04-04,2026-08-03,Business,Mobile
S004511,U0409,Bengaluru,Dubai,2026-02-25,2026-04-05,Economy,Mobile
S004512,U0340,Delhi,Singapore,2026-06-22,2026-11-10,Economy,Mobile
S004513,U0153,Delhi,Singapore,2026-07-12,2026-10-23,Economy,Desktop
S004514,U0053,Mumbai,London,2026-01-03,2026-05-01,Business,Desktop
S004515,U0398,Mumbai,New York,2026-01-22,2026-07-21,Business,Tablet
S004516,U0444,Mumbai,Paris,2026-07-19,2026-10-29,Business,Desktop
S004517,U0111,Mumbai,New York,2026-02-25,2026-03-08,Business,Desktop
S004518,U0492,Delhi,Paris,2026-01-18,2026-05-25,Business,Desktop
S004519,U0427,Delhi,Tokyo,2026-06-02,2026-09-26,Economy,Desktop
S004520,U0491,Delhi,Bangkok,2026-06-25,2026-07-18,Economy,Mobile
S004521,U0446,Bengaluru,London,2026-04-26,2026-07-17,Business,Mobile
S004522,U0487,Mumbai,Dubai,2026-03-25,2026-05-22,Economy,Desktop
S004523,U0204,Mumbai,New York,2026-06-08,2026-11-01,Economy,Mobile
S004524,U0112,Mumbai,Singapore,2026-01-30,2026-04-08,Economy,Desktop
S004525,U0325,Delhi,Paris,2026-03-21,2026-09-06,Business,Mobile
S004526,U0447,Delhi,Bangkok,2026-03-07,2026-04-03,Economy,Mobile
S004527,U0258,Delhi,Paris,2026-07-28,2026-10-27,Business,Desktop
S004528,U0438,Delhi,Bangkok,2026-01-10,2026-02-06,Business,Mobile
S004529,U0016,Delhi,London,2026-07-18,2026-12-14,Business,Tablet
S004530,U0439,Delhi,London,2026-02-28,2026-08-04,First,Tablet
S004531,U0350,Mumbai,Dubai,2026-08-22,2027-01-03,Economy,Desktop
S004532,U0495,Delhi,Tokyo,2026-02-20,2026-08-04,Business,Mobile
S004533,U0427,Delhi,Bangkok,2026-05-03,2026-07-02,Business,Mobile
S004534,U0445,Bengaluru,London,2026-05-17,2026-06-18,Business,Mobile
S004535,U0166,Bengaluru,London,2026-02-23,2026-04-23,Business,Desktop
S004536,U0301,Delhi,Paris,2026-07-09,2026-09-19,Economy,Mobile
S004537,U0382,Bengaluru,Dubai,2026-03-22,2026-09-11,Business,Mobile
S004538,U0435,Delhi,Bangkok,2026-05-17,2026-05-30,Economy,Mobile
S004539,U0426,Mumbai,New York,2026-01-09,2026-07-01,First,Mobile
S004540,U0280,Bengaluru,London,2026-04-11,2026-05-19,Business,Desktop
S004541,U0371,Mumbai,Dubai,2026-06-01,2026-11-08,Business,Mobile
S004542,U0158,Bengaluru,London,2026-02-08,2026-05-12,Business,Mobile
S004543,U0421,Delhi,Singapore,2026-07-22,2027-01-01,Economy,Desktop
S004544,U0249,Delhi,Dubai,2026-05-16,2026-10-22,Economy,Desktop
S004545,U0379,Mumbai,Paris,2026-06-02,2026-11-14,Business,Desktop
S004546,U0181,Mumbai,Singapore,2026-04-20,2026-04-28,Economy,Desktop
S004547,U0191,Hyderabad,Dubai,2026-03-07,2026-05-27,Economy,Mobile
S004548,U0487,Mumbai,Dubai,2026-01-10,2026-02-14,Business,Mobile
S004549,U0139,Mumbai,Singapore,2026-04-27,2026-09-07,Economy,Tablet
S004550,U0078,Delhi,Singapore,2026-06-01,2026-07-26,Business,Tablet
S004551,U0407,Delhi,Dubai,2026-08-28,2026-10-05,Economy,Desktop
S004552,U0373,Delhi,Singapore,2026-07-27,2027-01-07,Business,Desktop
S004553,U0336,Mumbai,Dubai,2026-03-24,2026-04-14,Business,Tablet
S004554,U0050,Delhi,Dubai,2026-07-06,2026-09-12,Economy,Mobile
S004555,U0085,Mumbai,Dubai,2026-06-08,2026-08-31,Economy,Mobile
S004556,U0183,Mumbai,Dubai,2026-05-19,2026-06-11,Economy,Desktop
S004557,U0183,Delhi,Paris,2026-05-14,2026-06-11,First,Tablet
S004558,U0004,Delhi,London,2026-03-11,2026-08-22,Economy,Desktop
S004559,U0481,Mumbai,New York,2026-06-09,2026-09-04,Economy,Desktop
S004560,U0438,Delhi,Paris,2026-02-08,2026-07-08,Business,Mobile
S004561,U0317,Mumbai,Singapore,2026-06-25,2026-07-09,Economy,Mobile
S004562,U0111,Bengaluru,Dubai,2026-01-13,2026-07-05,First,Mobile
S004563,U0334,Bengaluru,London,2026-02-28,2026-04-06,Business,Tablet
S004564,U0339,Delhi,Paris,2026-03-08,2026-03-26,Economy,Mobile
S004565,U0251,Delhi,Dubai,2026-07-03,2026-08-11,Business,Mobile
S004566,U0133,Mumbai,Paris,2026-02-10,2026-02-28,Economy,Tablet
S004567,U0100,Delhi,Bangkok,2026-07-03,2026-08-03,Business,Mobile
S004568,U0479,Mumbai,London,2026-02-04,2026-07-26,Business,Desktop
S004569,U0493,Mumbai,Dubai,2026-06-15,2026-08-08,Economy,Mobile
S004570,U0402,Mumbai,London,2026-03-22,2026-06-19,Economy,Mobile
S004571,U0172,Delhi,Paris,2026-07-14,2026-09-13,Business,Desktop
S004572,U0287,Delhi,Singapore,2026-02-03,2026-06-20,Economy,Tablet
S004573,U0119,Delhi,Paris,2026-03-17,2026-07-26,Business,Mobile
S004574,U0350,Delhi,Dubai,2026-08-04,2026-10-18,Economy,Desktop
S004575,U0405,Mumbai,Paris,2026-03-11,2026-08-27,Economy,Mobile
S004576,U0175,Mumbai,Dubai,2026-08-22,2026-10-18,Business,Mobile
S004577,U0030,Mumbai,Dubai,2026-01-11,2026-02-13,Economy,Mobile
S004578,U0055,Delhi,New York,2026-04-22,2026-10-10,Business,Desktop
S004579,U0361,Delhi,London,2026-01-27,2026-06-26,Economy,Mobile
S004580,U0196,Delhi,London,2026-02-17,2026-03-20,Economy,Mobile
S004581,U0453,Mumbai,Dubai,2026-01-24,2026-03-04,First,Desktop
S004582,U0041,Mumbai,Singapore,2026-01-18,2026-03-27,Business,Mobile
S004583,U0173,Delhi,Tokyo,2026-01-27,2026-06-27,Business,Mobile
S004584,U0330,Delhi,Bangkok,2026-02-23,2026-08-19,Business,Mobile
S004585,U0219,Mumbai,Singapore,2026-02-24,2026-04-01,First,Desktop
S004586,U0208,Delhi,London,2026-04-30,2026-06-16,Business,Mobile
S004587,U0158,Mumbai,Singapore,2026-08-21,2026-12-22,Economy,Desktop
S004588,U0333,Bengaluru,London,2026-01-21,2026-01-31,First,Mobile
S004589,U0228,Mumbai,London,2026-07-06,2026-09-16,Economy,Mobile
S004590,U0085,Delhi,Dubai,2026-04-25,2026-06-30,Economy,Desktop
S004591,U0173,Mumbai,Dubai,2026-06-11,2026-11-01,Economy,Mobile
S004592,U0245,Mumbai,Paris,2026-04-30,2026-06-06,Economy,Tablet
S004593,U0360,Mumbai,London,2026-08-13,2026-11-16,Business,Mobile
S004594,U0173,Mumbai,Paris,2026-02-27,2026-06-13,Economy,Mobile
S004595,U0335,Mumbai,London,2026-06-25,2026-10-28,Economy,Mobile
S004596,U0212,Delhi,Dubai,2026-02-23,2026-05-09,Economy,Mobile
S004597,U0084,Delhi,Singapore,2026-05-26,2026-10-31,Economy,Mobile
S004598,U0173,Delhi,Singapore,2026-01-03,2026-02-02,Business,Mobile
S004599,U0183,Delhi,London,2026-06-01,2026-11-27,Economy,Mobile
S004600,U0443,Delhi,Dubai,2026-05-09,2026-10-27,Economy,Mobile
S004601,U0133,Delhi,Dubai,2026-01-06,2026-02-04,Economy,Mobile
S004602,U0380,Delhi,Dubai,2026-01-19,2026-07-07,Economy,Mobile
S004603,U0288,Mumbai,London,2026-03-27,2026-06-04,Business,Mobile
S004604,U0262,Hyderabad,Dubai,2026-04-25,2026-08-27,Economy,Mobile
S004605,U0350,Mumbai,Singapore,2026-06-20,2026-10-18,Economy,Desktop
S004606,U0282,Mumbai,New York,2026-05-03,2026-05-15,Economy,Desktop
S004607,U0293,Mumbai,London,2026-05-16,2026-05-28,Economy,Desktop
S004608,U0269,Mumbai,London,2026-07-16,2026-08-21,First,Mobile
S004609,U0349,Delhi,London,2026-06-29,2026-07-06,Economy,Mobile
S004610,U0197,Mumbai,Singapore,2026-03-14,2026-05-22,Business,Mobile
S004611,U0025,Mumbai,Singapore,2026-02-16,2026-07-08,Business,Desktop
S004612,U0141,Delhi,Dubai,2026-03-26,2026-04-29,Economy,Mobile
S004613,U0472,Delhi,Paris,2026-01-28,2026-05-03,First,Mobile
S004614,U0223,Mumbai,Singapore,2026-02-15,2026-08-01,Business,Mobile
S004615,U0020,Mumbai,London,2026-05-12,2026-07-10,Business,Tablet
S004616,U0247,Delhi,Dubai,2026-04-30,2026-06-13,Economy,Desktop
S004617,U0328,Delhi,New York,2026-08-04,2026-10-01,Business,Mobile
S004618,U0444,Delhi,Paris,2026-05-16,2026-08-08,Economy,Mobile
S004619,U0201,Mumbai,Dubai,2026-04-26,2026-09-18,Economy,Desktop
S004620,U0405,Mumbai,Dubai,2026-03-02,2026-07-16,Business,Mobile
S004621,U0115,Mumbai,Singapore,2026-01-17,2026-03-17,Business,Mobile
S004622,U0383,Delhi,Dubai,2026-02-03,2026-05-14,Economy,Desktop
S004623,U0189,Bengaluru,London,2026-01-20,2026-04-30,Business,Mobile
S004624,U0468,Mumbai,New York,2026-07-27,2026-08-09,Business,Mobile
S004625,U0463,Delhi,London,2026-07-21,2026-10-02,Economy,Mobile
S004626,U0026,Delhi,London,2026-06-11,2026-11-01,Economy,Desktop
S004627,U0054,Mumbai,New York,2026-02-12,2026-06-14,Economy,Mobile
S004628,U0170,Mumbai,Dubai,2026-01-10,2026-06-04,Business,Desktop
S004629,U0395,Delhi,London,2026-04-04,2026-05-17,Business,Desktop
S004630,U0421,Delhi,Paris,2026-06-07,2026-11-02,Economy,Tablet
S004631,U0489,Mumbai,London,2026-04-25,2026-09-25,Business,Desktop
S004632,U0381,Delhi,Singapore,2026-06-02,2026-06-16,Business,Mobile
S004633,U0011,Mumbai,Dubai,2026-05-07,2026-09-25,Business,Mobile
S004634,U0027,Mumbai,New York,2026-07-04,2026-09-07,Economy,Desktop
S004635,U0350,Mumbai,Dubai,2026-04-20,2026-08-27,Business,Desktop
S004636,U0083,Hyderabad,Dubai,2026-07-10,2026-07-23,Business,Mobile
S004637,U0290,Bengaluru,London,2026-04-17,2026-08-21,Economy,Desktop
S004638,U0038,Delhi,Dubai,2026-04-15,2026-04-24,Economy,Mobile
S004639,U0445,Delhi,Singapore,2026-03-12,2026-05-24,Business,Mobile
S004640,U0087,Mumbai,London,2026-06-24,2026-07-18,Economy,Desktop
S004641,U0437,Mumbai,Singapore,2026-03-25,2026-05-15,Business,Mobile
S004642,U0321,Delhi,Bangkok,2026-07-28,2026-11-08,Economy,Mobile
S004643,U0387,Delhi,New York,2026-01-03,2026-04-11,Economy,Tablet
S004644,U0451,Delhi,London,2026-08-27,2027-02-13,Economy,Desktop
S004645,U0156,Bengaluru,London,2026-02-15,2026-07-15,Economy,Tablet
S004646,U0398,Delhi,London,2026-08-20,2026-11-13,Economy,Desktop
S004647,U0308,Mumbai,Paris,2026-06-13,2026-11-23,Business,Desktop
S004648,U0286,Bengaluru,London,2026-01-26,2026-04-01,Economy,Desktop
S004649,U0186,Mumbai,Dubai,2026-05-18,2026-10-17,First,Mobile
S004650,U0182,Mumbai,Dubai,2026-06-11,2026-12-08,Economy,Mobile
S004651,U0453,Mumbai,Paris,2026-07-25,2026-10-22,Economy,Mobile
S004652,U0369,Mumbai,Paris,2026-01-08,2026-06-20,Economy,Tablet
S004653,U0143,Mumbai,London,2026-02-24,2026-06-19,Business,Mobile
S004654,U0422,Mumbai,Dubai,2026-04-01,2026-06-01,Economy,Mobile
S004655,U0206,Delhi,New York,2026-05-18,2026-10-26,Economy,Desktop
S004656,U0142,Delhi,London,2026-07-04,2026-11-22,Business,Mobile
S004657,U0185,Delhi,London,2026-04-24,2026-07-30,Economy,Mobile
S004658,U0443,Delhi,Dubai,2026-03-20,2026-06-17,Economy,Mobile
S004659,U0241,Delhi,Dubai,2026-04-11,2026-08-21,Business,Desktop
S004660,U0008,Mumbai,Singapore,2026-03-27,2026-06-22,Business,Mobile
S004661,U0072,Hyderabad,Dubai,2026-02-14,2026-08-08,Economy,Mobile
S004662,U0403,Bengaluru,London,2026-02-19,2026-07-14,Business,Mobile
S004663,U0288,Delhi,London,2026-03-05,2026-03-16,Business,Mobile
S004664,U0095,Mumbai,Singapore,2026-04-05,2026-06-16,Business,Mobile
S004665,U0157,Mumbai,Singapore,2026-01-02,2026-04-29,Economy,Tablet
S004666,U0041,Delhi,Dubai,2026-06-22,2026-07-10,First,Mobile
S004667,U0331,Bengaluru,Dubai,2026-04-05,2026-09-28,Economy,Mobile
S004668,U0301,Delhi,Singapore,2026-03-03,2026-06-23,Business,Tablet
S004669,U0269,Hyderabad,Dubai,2026-05-22,2026-08-11,Economy,Desktop
S004670,U0155,Delhi,Singapore,2026-03-15,2026-08-06,Business,Mobile
S004671,U0275,Mumbai,New York,2026-08-10,2026-09-13,Economy,Mobile
S004672,U0154,Delhi,Dubai,2026-04-10,2026-04-23,Economy,Desktop
S004673,U0053,Delhi,Singapore,2026-04-21,2026-09-16,Business,Mobile
S004674,U0179,Mumbai,Dubai,2026-04-14,2026-07-06,Economy,Desktop
S004675,U0421,Delhi,Bangkok,2026-01-15,2026-03-23,Economy,Mobile
S004676,U0240,Mumbai,Paris,2026-01-14,2026-03-12,Business,Mobile
S004677,U0137,Delhi,Bangkok,2026-06-08,2026-12-01,Business,Desktop
S004678,U0255,Delhi,Paris,2026-06-06,2026-10-26,Economy,Mobile
S004679,U0476,Delhi,Bangkok,2026-01-27,2026-06-11,Economy,Mobile
S004680,U0224,Delhi,Dubai,2026-03-26,2026-04-12,First,Desktop
S004681,U0180,Delhi,Singapore,2026-01-09,2026-05-02,Business,Mobile
S004682,U0182,Bengaluru,London,2026-01-20,2026-03-15,Economy,Mobile
S004683,U0259,Mumbai,New York,2026-08-15,2027-01-06,Business,Desktop
S004684,U0243,Delhi,Paris,2026-07-05,2026-12-01,Business,Desktop
S004685,U0096,Mumbai,Dubai,2026-03-20,2026-07-07,Economy,Mobile
S004686,U0197,Delhi,London,2026-08-04,2026-09-26,Economy,Desktop
S004687,U0392,Bengaluru,Dubai,2026-06-26,2026-12-02,Economy,Mobile
S004688,U0014,Delhi,New York,2026-02-26,2026-06-24,Business,Desktop
S004689,U0120,Delhi,Dubai,2026-05-24,2026-06-05,Economy,Desktop
S004690,U0387,Mumbai,Paris,2026-04-10,2026-04-27,Economy,Desktop
S004691,U0408,Bengaluru,Dubai,2026-03-16,2026-04-08,Business,Desktop
S004692,U0269,Delhi,Dubai,2026-05-16,2026-10-12,Economy,Mobile
S004693,U0171,Mumbai,Paris,2026-03-08,2026-03-30,Business,Mobile
S004694,U0413,Bengaluru,Dubai,2026-01-19,2026-03-22,Economy,Mobile
S004695,U0072,Bengaluru,Dubai,2026-08-26,2026-11-06,Business,Mobile
S004696,U0179,Bengaluru,Dubai,2026-04-15,2026-10-02,Economy,Mobile
S004697,U0170,Delhi,New York,2026-07-14,2026-10-11,Economy,Tablet
S004698,U0159,Mumbai,London,2026-06-13,2026-12-02,Business,Desktop
S004699,U0447,Delhi,London,2026-08-05,2026-10-25,Business,Mobile
S004700,U0154,Delhi,London,2026-07-07,2026-11-17,Business,Desktop
S004701,U0402,Delhi,Singapore,2026-06-13,2026-10-28,Business,Desktop
S004702,U0082,Delhi,Singapore,2026-01-11,2026-02-04,Economy,Mobile
S004703,U0057,Delhi,Dubai,2026-02-20,2026-05-26,Economy,Mobile
S004704,U0007,Delhi,Singapore,2026-05-06,2026-08-14,Business,Mobile
S004705,U0112,Delhi,Dubai,2026-03-21,2026-04-13,Business,Mobile
S004706,U0486,Delhi,Bangkok,2026-07-02,2026-10-30,Business,Desktop
S004707,U0048,Mumbai,Dubai,2026-02-23,2026-06-16,Business,Tablet
S004708,U0080,Delhi,New York,2026-01-17,2026-05-02,Economy,Mobile
S004709,U0375,Mumbai,Singapore,2026-07-09,2026-07-28,Economy,Desktop
S004710,U0376,Delhi,London,2026-06-19,2026-08-27,Economy,Mobile
S004711,U0316,Bengaluru,Dubai,2026-01-24,2026-02-13,Business,Desktop
S004712,U0033,Mumbai,Singapore,2026-05-25,2026-11-11,Business,Desktop
S004713,U0115,Mumbai,London,2026-02-17,2026-03-13,Business,Mobile
S004714,U0384,Delhi,Dubai,2026-03-25,2026-08-11,Economy,Desktop
S004715,U0003,Mumbai,London,2026-08-02,2026-08-22,Economy,Mobile
S004716,U0486,Delhi,London,2026-07-17,2026-08-17,Business,Mobile
S004717,U0004,Mumbai,London,2026-01-07,2026-02-26,Business,Desktop
S004718,U0356,Mumbai,Singapore,2026-05-22,2026-09-26,Economy,Mobile
S004719,U0260,Delhi,Tokyo,2026-01-11,2026-02-25,Business,Mobile
S004720,U0042,Bengaluru,London,2026-01-12,2026-06-07,Economy,Desktop
S004721,U0009,Delhi,Dubai,2026-04-20,2026-08-08,Economy,Mobile
S004722,U0488,Delhi,Dubai,2026-05-13,2026-07-20,Business,Mobile
S004723,U0307,Delhi,Singapore,2026-05-13,2026-07-11,Business,Mobile
S004724,U0145,Delhi,Dubai,2026-05-08,2026-07-06,Business,Mobile
S004725,U0401,Delhi,London,2026-05-28,2026-11-06,Economy,Mobile
S004726,U0097,Mumbai,Paris,2026-02-23,2026-08-11,Economy,Mobile
S004727,U0276,Delhi,London,2026-02-24,2026-06-28,Economy,Desktop
S004728,U0142,Delhi,Bangkok,2026-07-05,2026-09-14,Economy,Desktop
S004729,U0278,Delhi,Dubai,2026-03-20,2026-08-04,Economy,Mobile
S004730,U0436,Hyderabad,Dubai,2026-03-31,2026-05-19,Economy,Mobile
S004731,U0027,Mumbai,New York,2026-04-07,2026-06-02,Economy,Desktop
S004732,U0043,Delhi,Paris,2026-05-07,2026-09-27,Economy,Tablet
S004733,U0131,Delhi,Dubai,2026-01-30,2026-03-13,Business,Mobile
S004734,U0216,Delhi,Bangkok,2026-01-24,2026-02-22,Business,Desktop
S004735,U0094,Delhi,Bangkok,2026-08-03,2026-10-22,Business,Mobile
S004736,U0008,Bengaluru,London,2026-07-20,2026-09-14,Economy,Tablet
S004737,U0086,Mumbai,Singapore,2026-05-11,2026-07-11,Economy,Mobile
S004738,U0345,Delhi,Paris,2026-05-02,2026-09-10,Economy,Tablet
S004739,U0138,Delhi,London,2026-04-10,2026-04-28,Economy,Mobile
S004740,U0369,Delhi,New York,2026-06-25,2026-09-22,Economy,Tablet
S004741,U0413,Delhi,Bangkok,2026-03-12,2026-04-19,Economy,Mobile
S004742,U0424,Mumbai,London,2026-05-30,2026-11-04,Business,Mobile
S004743,U0246,Delhi,Dubai,2026-01-14,2026-04-16,First,Desktop
S004744,U0449,Delhi,Singapore,2026-02-17,2026-07-28,Economy,Desktop
S004745,U0500,Delhi,Paris,2026-01-29,2026-02-23,Business,Desktop
S004746,U0021,Delhi,Dubai,2026-02-19,2026-04-17,Economy,Mobile
S004747,U0487,Delhi,Dubai,2026-07-27,2026-10-05,Business,Desktop
S004748,U0408,Delhi,Dubai,2026-08-28,2027-01-11,Business,Tablet
S004749,U0457,Mumbai,Paris,2026-08-14,2027-01-31,Business,Mobile
S004750,U0444,Delhi,London,2026-05-18,2026-09-29,Economy,Desktop
S004751,U0492,Bengaluru,London,2026-07-18,2026-12-10,Economy,Desktop
S004752,U0410,Mumbai,London,2026-08-05,2026-10-14,Economy,Desktop
S004753,U0265,Delhi,Paris,2026-01-27,2026-02-03,Economy,Desktop
S004754,U0148,Hyderabad,Dubai,2026-03-20,2026-06-23,Business,Desktop
S004755,U0184,Delhi,Dubai,2026-04-06,2026-05-08,Business,Desktop
S004756,U0227,Mumbai,London,2026-06-05,2026-10-28,Business,Desktop
S004757,U0292,Mumbai,Paris,2026-05-17,2026-08-18,Business,Tablet
S004758,U0490,Mumbai,Dubai,2026-03-12,2026-03-20,Business,Desktop
S004759,U0036,Mumbai,Dubai,2026-03-21,2026-06-28,Economy,Desktop
S004760,U0246,Delhi,Bangkok,2026-06-03,2026-11-24,Economy,Mobile
S004761,U0073,Hyderabad,Dubai,2026-08-15,2026-12-18,Business,Mobile
S004762,U0150,Delhi,New York,2026-03-22,2026-08-07,Economy,Desktop
S004763,U0001,Mumbai,Dubai,2026-03-28,2026-06-22,Economy,Desktop
S004764,U0069,Delhi,Singapore,2026-01-08,2026-05-05,Economy,Mobile
S004765,U0457,Delhi,Dubai,2026-01-02,2026-06-22,Business,Mobile
S004766,U0293,Delhi,Paris,2026-08-11,2026-12-21,Business,Mobile
S004767,U0230,Mumbai,Paris,2026-07-04,2026-07-15,Economy,Desktop
S004768,U0211,Delhi,Tokyo,2026-06-29,2026-11-25,Business,Desktop
S004769,U0072,Delhi,London,2026-07-05,2026-08-06,Business,Desktop
S004770,U0490,Delhi,New York,2026-05-03,2026-05-15,First,Mobile
S004771,U0363,Mumbai,Dubai,2026-05-01,2026-09-07,Business,Mobile
S004772,U0096,Mumbai,London,2026-04-06,2026-05-26,Business,Mobile
S004773,U0397,Mumbai,Paris,2026-04-03,2026-06-06,Business,Mobile
S004774,U0084,Delhi,Dubai,2026-01-03,2026-03-31,Economy,Desktop
S004775,U0228,Mumbai,New York,2026-05-16,2026-07-07,Economy,Mobile
S004776,U0299,Bengaluru,London,2026-07-06,2026-10-22,Economy,Mobile
S004777,U0236,Bengaluru,Dubai,2026-01-02,2026-06-27,Economy,Mobile
S004778,U0293,Mumbai,Paris,2026-08-11,2026-10-04,Economy,Mobile
S004779,U0222,Mumbai,Paris,2026-07-09,2026-11-06,Economy,Mobile
S004780,U0458,Mumbai,Singapore,2026-04-25,2026-10-03,Economy,Mobile
S004781,U0223,Delhi,Dubai,2026-02-18,2026-03-16,Economy,Mobile
S004782,U0281,Delhi,Singapore,2026-04-11,2026-08-10,Economy,Mobile
S004783,U0221,Delhi,New York,2026-05-28,2026-11-13,Business,Mobile
S004784,U0216,Bengaluru,London,2026-01-29,2026-04-21,Business,Desktop
S004785,U0231,Mumbai,New York,2026-05-25,2026-09-29,Business,Tablet
S004786,U0405,Delhi,Singapore,2026-03-15,2026-07-08,Economy,Mobile
S004787,U0169,Mumbai,Dubai,2026-04-15,2026-06-28,Economy,Desktop
S004788,U0329,Delhi,Dubai,2026-05-30,2026-10-15,Economy,Desktop
S004789,U0426,Bengaluru,London,2026-01-06,2026-06-28,Economy,Mobile
S004790,U0042,Mumbai,New York,2026-03-03,2026-08-05,Business,Mobile
S004791,U0258,Bengaluru,London,2026-08-23,2026-11-03,Economy,Mobile
S004792,U0196,Mumbai,London,2026-08-14,2027-01-11,Business,Mobile
S004793,U0392,Mumbai,Dubai,2026-01-31,2026-06-21,Business,Desktop
S004794,U0096,Delhi,Paris,2026-07-09,2026-10-06,Economy,Mobile
S004795,U0317,Mumbai,Paris,2026-04-29,2026-05-14,Economy,Desktop
S004796,U0014,Delhi,Singapore,2026-01-12,2026-02-04,Economy,Mobile
S004797,U0113,Mumbai,New York,2026-01-12,2026-05-11,Economy,Desktop
S004798,U0077,Mumbai,London,2026-07-10,2026-12-03,Business,Tablet
S004799,U0277,Bengaluru,London,2026-05-24,2026-11-19,First,Tablet
S004800,U0408,Delhi,Bangkok,2026-01-25,2026-05-31,Business,Desktop
S004801,U0434,Bengaluru,London,2026-05-30,2026-06-16,Business,Mobile
S004802,U0466,Mumbai,Singapore,2026-04-01,2026-08-26,Economy,Desktop
S004803,U0429,Delhi,Singapore,2026-03-29,2026-09-10,Economy,Mobile
S004804,U0448,Mumbai,New York,2026-03-17,2026-04-18,Economy,Desktop
S004805,U0320,Bengaluru,London,2026-01-18,2026-03-28,Economy,Mobile
S004806,U0488,Delhi,New York,2026-02-14,2026-07-29,Economy,Mobile
S004807,U0410,Mumbai,New York,2026-04-21,2026-05-19,Business,Desktop
S004808,U0160,Delhi,London,2026-03-21,2026-08-08,Economy,Mobile
S004809,U0492,Bengaluru,Dubai,2026-03-09,2026-08-10,Business,Mobile
S004810,U0313,Mumbai,Paris,2026-05-20,2026-06-05,First,Mobile
S004811,U0119,Mumbai,London,2026-06-26,2026-09-23,Economy,Desktop
S004812,U0437,Delhi,New York,2026-06-10,2026-11-26,Business,Desktop
S004813,U0161,Delhi,London,2026-08-02,2026-09-03,Economy,Desktop
S004814,U0308,Delhi,London,2026-07-10,2026-09-25,Economy,Desktop
S004815,U0351,Mumbai,Dubai,2026-01-18,2026-03-02,Business,Mobile
S004816,U0146,Bengaluru,London,2026-02-23,2026-07-15,Economy,Mobile
S004817,U0163,Delhi,Bangkok,2026-04-22,2026-09-08,Business,Desktop
S004818,U0396,Delhi,New York,2026-04-07,2026-10-02,Business,Desktop
S004819,U0179,Mumbai,Singapore,2026-01-27,2026-06-08,Business,Mobile
S004820,U0089,Delhi,Singapore,2026-08-22,2026-12-21,First,Mobile
S004821,U0493,Delhi,Dubai,2026-07-30,2026-11-05,Economy,Mobile
S004822,U0223,Delhi,Dubai,2026-08-28,2026-12-29,Economy,Mobile
S004823,U0266,Delhi,Paris,2026-03-19,2026-05-13,Economy,Mobile
S004824,U0239,Bengaluru,Dubai,2026-06-02,2026-07-14,Economy,Mobile
S004825,U0308,Delhi,Singapore,2026-06-11,2026-07-13,Economy,Mobile
S004826,U0034,Bengaluru,London,2026-03-29,2026-05-19,Business,Mobile
S004827,U0371,Bengaluru,Dubai,2026-08-18,2026-10-24,Economy,Desktop
S004828,U0451,Delhi,London,2026-07-07,2027-01-01,First,Desktop
S004829,U0494,Mumbai,Paris,2026-02-23,2026-07-11,Business,Mobile
S004830,U0167,Mumbai,New York,2026-03-28,2026-06-18,Economy,Mobile
S004831,U0392,Delhi,New York,2026-01-05,2026-03-10,Economy,Tablet
S004832,U0125,Mumbai,Dubai,2026-08-24,2026-12-13,Economy,Mobile
S004833,U0224,Bengaluru,London,2026-05-03,2026-06-04,Economy,Tablet
S004834,U0491,Mumbai,Paris,2026-06-13,2026-09-22,Business,Mobile
S004835,U0413,Delhi,Dubai,2026-02-23,2026-05-19,Economy,Desktop
S004836,U0150,Mumbai,Singapore,2026-08-04,2026-12-16,Business,Mobile
S004837,U0468,Delhi,Dubai,2026-06-13,2026-11-23,Economy,Mobile
S004838,U0454,Delhi,Tokyo,2026-07-16,2026-12-06,Business,Tablet
